Number of Records,created_at,favorite_count,id_str,in_reply_to_screen_name,in_reply_to_status_id_str,is_retweet,lang,retweet_count,source,text
1,10/22/2017 5:55:55 PM,43,922159596441137153,,,false,en,42,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Friends, relatives of hikers found dead in Joshua Tree believe the two died in ""sympathetic murder-suicide.""… https://t.co/gkWbJ6v91M"
1,10/22/2017 6:15:16 PM,106,922164464782336001,,,false,en,117,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Dozens of Afghan soldiers, security personnel who came to US for training have gone AWOL—and number is increasing… https://t.co/a6Ng1CfvOb"
1,10/22/2017 6:17:28 PM,163,922165019260829696,,,false,en,111,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Hail pummels truck driving down Oklahoma highway amid tornado warnings. https://t.co/RhmUjWaVOV https://t.co/xQyC0LSVLU
1,10/22/2017 6:38:08 PM,152,922170220860575744,,,false,en,97,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","WHO rescinds Robert Mugabe's ""goodwill ambassador"" appointment amid outrage over track record of human rights abuse… https://t.co/6MfBXZp3sG"
1,10/22/2017 6:57:30 PM,163,922175093966503943,,,false,en,102,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""A tragedy of wasted talent"": Medical students in limbo amid battle over future of DACA program… https://t.co/tNqGfv31US"
1,10/22/2017 6:59:14 PM,1202,922175529838567424,,,false,en,275,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Barack Obama says ex-presidents ""could not be prouder"" of nation's response to hurricanes. ""Americans step up.""… https://t.co/4LrtT4vW8o"
1,10/22/2017 7:16:35 PM,100,922179896457289729,,,false,en,49,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Chinese power over North Korea? It's more myth than reality https://t.co/kp4KQuR4Y5 https://t.co/86jVHzIsI9
1,10/22/2017 7:25:42 PM,0,922182192385716224,,,true,en,654,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ABCPolitics: ""He sets an example for all of us"": @BarackObama praises George H. W. Bush as an ""outstanding American."" https://t.co/heuO…"
1,10/22/2017 7:41:07 PM,103,922186070351114240,,,false,en,57,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Pres. Trump sees political win for Republicans in feud with lawmaker over his call to soldier's widow… https://t.co/KJGHmktae5
1,10/22/2017 7:59:52 PM,75,922190788720844805,,,false,en,74,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Budget passed by Senate estimated to add $1.5t to deficit over next decade, contains about $5.1t in spending cuts… https://t.co/SSGIJjRZeY"
1,10/22/2017 8:18:52 PM,250,922195572135743490,,,false,en,115,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Senate Democrats reject White House demands to add provisions weakening the Obama health care law.… https://t.co/k2LeCjB0RH
1,10/22/2017 8:42:26 PM,156,922201501875032064,,,false,en,113,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Malta offers $1.18 million reward, full protection for anyone with information on who killed investigative reporter… https://t.co/ecieW6QrBj"
1,10/22/2017 8:44:43 PM,0,922202075651600384,,,true,en,262,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ABCPolitics: NEW: Calling his comments about Rep. Frederica Wilson ""reprehensible,"" women of Congressional Black Caucus demand apology…"
1,10/22/2017 9:00:52 PM,173,922206142897577984,,,false,en,166,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","US troops saw early warning signs something was wrong ahead of Niger ambush, senior intelligence official tells @ABC https://t.co/UC1CkLYEds"
1,10/22/2017 9:18:31 PM,579,922210583331602438,,,false,en,316,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","White House officials used private email, violated federal record-keeping rules, top Democrat says.… https://t.co/eH81oHuTFK"
1,10/22/2017 9:35:46 PM,89,922214922909601793,,,false,en,42,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Bergdahl sentencing hearing starts tomorrow, expected to feature dramatic testimony about soldiers hurt in search… https://t.co/rxesCzejTN"
1,10/22/2017 9:44:31 PM,134,922217125573484545,,,false,en,114,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Heavy rains bring flooding to Clinton, La.; flash flood warning in Mobile, Ala., as storm as moves over Southeast… https://t.co/NQFFj4GtH0"
1,10/22/2017 10:02:36 PM,257,922221677525782528,,,false,en,175,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What you need to know about the secret John F. Kennedy assassination files set for release https://t.co/rSZG4BQNoo https://t.co/TarUrYetAI
1,10/22/2017 10:20:22 PM,151,922226149689872384,,,false,en,80,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Richard Spencer associate sues Ohio State University over refusal to let the white nationalist figure speak… https://t.co/FJe1r3KwrT
1,10/22/2017 10:38:13 PM,225,922230639109210113,,,false,en,70,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","At a dentist office in New Jersey, kids can trade their bags of Halloween candy for $5—and, of course, a toothbrush… https://t.co/VHDScx31hV"
1,10/22/2017 10:55:10 PM,216,922234905072939008,,,false,en,237,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Miami-area man, allegedly inspired by ISIS, arrested in plot to bomb South Florida shopping center.… https://t.co/lWDpsVFHM9"
1,10/22/2017 11:17:30 PM,304,922240524421160960,,,false,en,238,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",U.S. Navy prepares to defend allies amid heightened tensions with North Korea. https://t.co/skWX5EwWar https://t.co/dZuFiDNjuw
1,10/22/2017 11:35:50 PM,217,922245138268737541,,,false,en,138,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Ohio police officer fatally shot responding to reported domestic disturbance; suspect killed by another officer… https://t.co/vOOQAScMb3
1,10/22/2017 11:54:34 PM,157,922249856260898816,,,false,en,58,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Border Patrol K-9 sniffs out meth hidden in stuffed toy dog https://t.co/WVj0wupWh7 https://t.co/kYa7yeHAMg
1,10/23/2017 12:01:02 AM,0,922251480849047552,,,true,en,117,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @ABCWorldNews: Widow of Blue Angels pilot salutes late husband by running marathon in his memory. @TomLamasABC reports. https://t.co/aiH…
1,10/23/2017 12:14:25 AM,1031,922254848527134720,,,false,en,300,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Justin Timberlake will perform at Super Bowl LII halftime show, the NFL and the singer have confirmed via Twitter.… https://t.co/vpc7sTtNdW"
