Number of Records,created_at (@realDonaldTrump's Tweets),favorite_count (@realDonaldTrump's Tweets),id_str (@realDonaldTrump's Tweets),in_reply_to_screen_name (@realDonaldTrump's Tweets),in_reply_to_status_id_str (@realDonaldTrump's Tweets),is_retweet (@realDonaldTrump's Tweets),lang (@realDonaldTrump's Tweets),retweet_count (@realDonaldTrump's Tweets),source (@realDonaldTrump's Tweets),text (@realDonaldTrump's Tweets)
1,3/6/2017 9:22:15 PM,114877,838862312685637640,,,false,en,24351,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","45,000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!"
1,3/6/2017 11:49:53 PM,106819,838899465390018560,,,false,en,24895,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj
1,3/7/2017 3:49:54 AM,85751,838959869772328960,,,false,en,16021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil."
1,3/7/2017 3:50:49 AM,97797,838960097674002432,,,false,en,19149,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!"
1,3/7/2017 12:04:13 PM,91180,839084268991229952,,,false,en,22660,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!"
1,3/7/2017 12:13:59 PM,80111,839086723552411648,,,false,en,14898,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!
1,3/7/2017 1:13:20 PM,77443,839101660886614016,,,false,en,17378,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends"
1,3/7/2017 1:41:58 PM,80753,839108868584124417,,,false,en,16230,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends"
1,3/7/2017 1:46:28 PM,122427,839110000870109184,,,false,en,23521,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!
1,3/7/2017 2:14:03 PM,119769,839116941956640768,,,false,en,25654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!"
1,3/8/2017 12:14:30 AM,80015,839268048313929729,,,false,en,15284,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!
1,3/8/2017 11:12:39 AM,119124,839433678275153921,,,false,en,22798,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.
1,3/8/2017 11:13:44 AM,113286,839433951957696513,,,false,en,21414,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world."
1,3/8/2017 12:11:25 PM,83508,839448469374894080,,,false,en,15607,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015
1,3/8/2017 11:50:25 PM,53330,839624377826230272,,,false,en,7746,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Met with @RepCummings today at the @WhiteHouse. Great discussion!
1,3/8/2017 11:54:16 PM,88285,839625347524096000,,,false,en,21664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r"
1,3/9/2017 1:13:54 PM,0,839826581354921984,,,true,en,12180,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK
1,3/9/2017 5:01:17 PM,109667,839883804315684864,,,false,en,20787,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!"
1,3/9/2017 10:36:27 PM,66227,839968149890076672,,,false,en,15944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP
1,3/9/2017 11:11:27 PM,55607,839976956703748096,,,false,en,10411,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV
1,3/10/2017 1:32:05 PM,0,840193545046773760,,,true,en,9319,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…"
1,3/10/2017 1:45:02 PM,0,840196801009451009,,,true,en,7630,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DRUDGE_REPORT: GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC"
1,3/10/2017 3:40:53 PM,42230,840225958854561792,,,false,en,8572,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸
➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j"
1,3/11/2017 2:39:07 PM,102018,840572799202783233,,,false,en,16374,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!
1,3/12/2017 12:36:59 PM,0,840904454836781056,,,true,en,6801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look 👉 ht…"
1,3/13/2017 12:52:29 PM,98593,841270741060464648,,,false,en,19318,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!"
1,3/13/2017 1:11:17 PM,57251,841275470796738560,realDonaldTrump,841270741060464648,false,en,10342,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day."
1,3/13/2017 5:20:15 PM,38368,841338126316511233,,,false,en,6790,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8
1,3/13/2017 8:57:02 PM,70730,841392683625172992,,,false,en,15621,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S… https://t.co/bMYph832hF
1,3/13/2017 10:54:16 PM,47722,841422186573369345,,,false,en,7978,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here… https://t.co/mg0A4Hq3bD"
1,3/14/2017 3:00:25 PM,97349,841665325682827265,,,false,en,24307,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOBS, JOBS, JOBS! https://t.co/wAkQMKdPXA"
1,3/14/2017 4:12:22 PM,61885,841683431398469632,,,false,en,12289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great optimism in America – and the results will be even better! https://t.co/SYBl47CsZn
1,3/15/2017 10:55:30 AM,100818,841966077005463553,,,false,en,25431,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!"
1,3/15/2017 11:02:40 AM,126022,841967881516679168,,,false,en,40559,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!"
1,3/15/2017 11:13:58 AM,87954,841970726341074945,,,false,en,14761,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State &amp; U.S. Already happening!"
1,3/15/2017 11:29:05 AM,83541,841974528683192320,,,false,en,14205,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!"
1,3/15/2017 12:14:20 PM,79207,841985915778142209,,,false,en,14194,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!
1,3/15/2017 8:55:52 PM,58901,842117164144431104,,,false,en,9396,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!
1,3/15/2017 11:25:25 PM,65656,842154802058543105,,,false,en,13162,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you Andrew Jackson! #POTUS7 #USA🇺🇸 https://t.co/GToWsWXiNv
1,3/16/2017 12:03:23 AM,85100,842164356297175040,,,false,en,16529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH"
1,3/16/2017 4:20:41 AM,79056,842229104434913280,,,false,en,15038,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Nashville, Tennessee! https://t.co/6snvQ0DzXN"
1,3/16/2017 3:52:22 PM,67451,842403173742579714,,,false,en,14388,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: https://t.co/9lxx1iQo7m
1,3/16/2017 8:09:38 PM,52150,842467917639913472,,,false,en,10678,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. 🇺🇸🇮🇪 https://t.co/J3iTl2iSiQ"
1,3/16/2017 9:43:07 PM,0,842491443675611138,,,true,en,7324,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegi…
1,3/16/2017 9:54:02 PM,69104,842494190990901248,,,false,en,11133,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great progress on healthcare. Improvements being made - Republicans coming together!
1,3/16/2017 10:43:32 PM,63584,842506649122279425,,,false,en,10496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!
1,3/17/2017 9:35:58 AM,0,842670836905639936,,,true,en,10731,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DiamondandSilk: When the President says ""You're Fired""     That means: ""Pack Yo Stuff and Go, Not Say ""You Refuse to Go!  #DrainTheSwam…"
1,3/17/2017 12:12:04 PM,67308,842710123852320770,,,false,en,11933,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Lá Fheile Phadraig to all of my great Irish friends!
1,3/17/2017 12:20:22 PM,0,842712210896052225,,,true,en,7566,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FoxNews: Jobs created in February. https://t.co/sOaMDxxTA8
1,3/17/2017 12:26:12 PM,0,842713677174358016,,,true,en,5948,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AmericaFirstPol: MAJOR IMPACT: @POTUS Trump is 50 Days in and moving swiftly to get America back on the right track. #MAGA 
https://t.c…"
1,3/17/2017 12:30:25 PM,0,842714739365105664,,,true,en,3409,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @foxandfriends: VIDEO: Rep. Scalise — GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx
1,3/17/2017 12:34:17 PM,0,842715710765830147,,,true,en,11363,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US, experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC"
1,3/17/2017 1:07:15 PM,87742,842724011234791424,,,false,en,20699,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!"
1,3/17/2017 2:07:26 PM,50443,842739155230740481,,,false,en,11355,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The President Changed. So Has Small Businesses' Confidence""
https://t.co/daTGjPmYeJ"
1,3/17/2017 3:39:10 PM,45671,842762240184999936,,,false,en,8176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY
1,3/18/2017 1:15:41 PM,93526,843088518339612673,,,false,en,20853,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes....."
1,3/18/2017 1:23:37 PM,84908,843090516283723776,,,false,en,19204,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...vast sums of money to NATO &amp; the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!"
1,3/19/2017 8:20:22 PM,35989,843557782666317826,,,false,en,7400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ICYMI: Weekly Address 
➡️https://t.co/ckVx2zgA1x https://t.co/dTGZLvlsGv"
1,3/20/2017 10:35:28 AM,69704,843772976151642112,,,false,en,17097,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!
1,3/20/2017 10:49:48 AM,86212,843776582825267201,,,false,en,20008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost!
1,3/20/2017 11:02:57 AM,63412,843779892776964097,realDonaldTrump,843772976151642112,false,en,16350,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!"
1,3/20/2017 12:35:14 PM,88768,843803115044454402,,,false,en,18304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox
1,3/20/2017 1:14:49 PM,80474,843813078076719107,,,false,en,21500,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What about all of the contact with the Clinton campaign and the Russians? Also, is it true that the DNC would not let the FBI in to look?"
1,3/20/2017 5:15:18 PM,99756,843873596963459072,,,false,en,13568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations Eric &amp; Lara. Very proud and happy for the two of you! https://t.co/s0T3cTQc40
1,3/20/2017 11:03:36 PM,60281,843961248811225089,,,false,en,11071,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Louisville, Kentucky- on my way! #MAGA🇺🇸 https://t.co/3QsBsib6kt"
1,3/21/2017 2:18:20 AM,74951,844010257454153729,,,false,en,14537,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek"
1,3/21/2017 5:02:31 PM,35429,844232766711648256,,,false,en,6046,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/03e4YBIWr0 #PassTheBill #MAGA🇺🇸… https://t.co/3swdFWGQtP
1,3/21/2017 5:33:23 PM,65670,844240534562594817,,,false,en,14704,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the… https://t.co/Z5VwluvJQx"
1,3/21/2017 6:12:05 PM,66120,844250273740738562,,,false,en,14705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today on #NationalAgDay, we honor our great American farmers &amp; ranchers. Their hard work &amp; dedication are ingrained… https://t.co/IpGRhly2zj"
1,3/22/2017 1:09:35 PM,88448,844536536930619393,,,false,en,12919,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Big day for healthcare. Working hard!
1,3/23/2017 1:03:18 AM,0,844716149828993025,,,true,en,13634,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mitchellvii: EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://…
1,3/23/2017 1:04:32 AM,0,844716458844311553,,,true,en,18597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mitchellvii: Trump always ends up being right.  It's almost a little freaky.
1,3/23/2017 1:33:54 AM,115767,844723847094026242,,,false,en,19486,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.
1,3/23/2017 12:18:33 PM,92729,844886082663698436,,,false,en,21122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!
1,3/23/2017 3:16:24 PM,115124,844930836663357440,,,false,en,22984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A great American, Kurt Cochran, was killed in the London terror attack. My prayers and condolences are with his family and friends."
1,3/23/2017 4:07:55 PM,40525,844943801848414209,,,false,en,9156,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp; tell them you support #AHCA. #PassTheBill… https://t.co/5lsrDJXfzb
1,3/23/2017 10:19:43 PM,76666,845037368386207746,,,false,en,16361,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! https://t.co/M1veooVBNE
1,3/24/2017 12:14:32 PM,67132,845247455868391425,,,false,en,12428,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!"
1,3/24/2017 12:23:00 PM,60941,845249587178819584,,,false,en,13210,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!"
1,3/24/2017 5:03:46 PM,65608,845320243614547968,,,false,en,12794,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A grea… https://t.co/GWNo2XAueg"
1,3/24/2017 5:59:42 PM,87882,845334323045765121,,,false,en,19978,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, I was thrilled to announce a commitment of $25 BILLION &amp; 20K AMERICAN JOBS over the next 4 years. THANK YOU… https://t.co/nWJ1hNmzoR"
1,3/25/2017 1:29:17 PM,67252,845628655493677056,,,false,en,13996,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy #MedalOfHonorDay to our heroes! ➡️https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf
1,3/25/2017 2:37:52 PM,102498,845645916732358656,,,false,en,22288,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!
1,3/25/2017 2:41:14 PM,50370,845646761704243200,,,false,en,10026,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.
1,3/25/2017 10:37:02 PM,115534,845766504608120833,,,false,en,21141,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!
1,3/26/2017 12:21:58 PM,63034,845974102619906048,,,false,en,15426,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Democrats are smiling in D.C. that the Freedom Caucus, with the help of Club For Growth and Heritage, have saved Planned Parenthood &amp; Ocare!"
1,3/27/2017 1:04:42 AM,106546,846166053663191040,,,false,en,21042,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.
1,3/28/2017 1:26:04 AM,88757,846533818811080704,,,false,en,27575,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia, Russian speech...."
1,3/28/2017 1:35:35 AM,68020,846536212362018816,,,false,en,18944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. #MAGA!"
1,3/28/2017 1:41:15 AM,51248,846537639167713281,,,false,en,9523,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!
1,3/28/2017 2:03:17 AM,79481,846543183223963649,,,false,en,15924,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very  good shape!"
1,3/28/2017 10:36:02 AM,107577,846672219073863681,,,false,en,23027,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!
1,3/28/2017 11:16:44 AM,46163,846682464215076866,,,false,en,9151,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Watch @foxandfriends now on Podesta and Russia!
1,3/28/2017 3:26:23 PM,55258,846745288735887360,,,false,en,12989,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The failing @NYTimes would do much better if they were honest! 
https://t.co/ATy8R3knS2"
1,3/28/2017 8:57:17 PM,38553,846828561491202048,,,false,en,7018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence &amp; Attorney General Sessions. THANK YOU fo… https://t.co/VHzTB4c69h
1,3/28/2017 9:48:40 PM,44953,846841493952319489,,,false,en,9509,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A NEW ERA IN AMERICAN ENERGY! 
#MadeInTheUSA🇺🇸
Watch here: https://t.co/EG02Fdlkba https://t.co/XT12jqoIqj"
1,3/28/2017 10:41:09 PM,85881,846854703183020032,,,false,en,26211,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of  Uranium?
1,3/29/2017 12:01:52 PM,73527,847056211006631936,,,false,en,15424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!"
1,3/29/2017 12:21:02 PM,96400,847061031293779969,,,false,en,20045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!
1,3/29/2017 9:39:01 PM,39825,847201455165624320,,,false,en,8583,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session➡️… https://t.co/ooF2ediqSt
1,3/29/2017 11:58:11 PM,53435,847236476815511552,,,false,en,10313,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.… https://t.co/phLPw8lgTu
1,3/30/2017 2:12:09 AM,72697,847270189171228672,,,false,en,16589,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.
#ThankAVeteran… https://t.co/deOHapcV4J"
1,3/30/2017 1:07:42 PM,58924,847435163143454723,,,false,en,13690,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Freedom Caucus will hurt the entire Republican agenda if they don't get on the team, &amp; fast. We must fight them, &amp; Dems, in 2018!"
1,3/30/2017 2:27:14 PM,53030,847455180912181249,,,false,en,13118,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi
